Time (s),X (m),Y (m),Z (m),q1 (norm),q2 (i),q3 (j),q4 (k)
1735693769.0, 3850942.6634226195, 1855150.2549284517, 5169995.252826372, 0.6327785923901401, 0.3547755628582932,-0.06768764361380715,0.684940826577993
1735693770.0, 3851322.207856223, 1848542.506353455, 5172886.770217088, 0.6326966659991075, 0.35433724276671497,-0.06808284798096964,0.6852041834613213
1735693771.0, 3851695.724904721, 1841932.2724980495, 5175771.459063231, 0.6326144515468216, 0.3538987947736704,-0.06847798071497459,0.685467260275104
1735693772.0, 3852063.215127199, 1835319.5636076168, 5178649.317454276, 0.6325319491741441, 0.3534602189870536,-0.06887304176897187,0.6857300569357242
1735693773.0, 3852424.679088379, 1828704.3899231157, 5181520.343484943, 0.6324491589918922, 0.35302151553350963,-0.06926803107075373,0.6859925733799553
1735693774.0, 3852780.1173580294, 1822086.7616823115, 5184384.535255203, 0.632366081144097, 0.3525826845214609,-0.0696629485735149,0.6862548095205899
1735693775.0, 3853129.530511488, 1815466.6891186668, 5187241.890870254, 0.6322827157274967, 0.3521437260771943,-0.07005779420171167,0.6865167653075357
1735693776.0, 3853472.9191290266, 1808844.182462684, 5190092.408440519, 0.6321990628937209, 0.3517046403134662,-0.07045256790607271,0.6867784406442276
1735693777.0, 3853810.2837965796, 1802219.2519403663, 5192936.086081634, 0.6321151227504794, 0.3512654273499281,-0.07084726961987003,0.6870398354726079
1735693778.0, 3854141.625105164, 1795591.907774432, 5195772.921914436, 0.6320308954302056, 0.35082608730108944,-0.07124189928721492,0.6873009497131887
1735693779.0, 3854466.943651132, 1788962.160183775, 5198602.914064961, 0.6319463810529237, 0.3503866202868187,-0.07163645684400002,0.6875617832958224
1735693780.0, 3854786.2400360648, 1782330.0193836975, 5201426.060664424, 0.6318615797504119, 0.34994702642266506,-0.07203094223296641,0.6878223361408667
1735693781.0, 3855099.514866974, 1775695.495585466, 5204242.359849216, 0.6317764916416051, 0.3495073058274231,-0.07242535539056491,0.6880826081793023
1735693782.0, 3855406.768755985, 1769058.59899699, 5207051.809760897, 0.6316911168502556, 0.34906745861909994,-0.0728196962550517,0.6883425993377148
1735693783.0, 3855708.0023205355, 1762419.3398223799, 5209854.4085461795, 0.6316054555009681, 0.3486274849109333,-0.07321396476929189,0.6886023095436526
1735693784.0, 3856003.2161832787, 1755777.7282621805, 5212650.154356923, 0.6315195077271262, 0.3481873848220271,-0.07360816087261916,0.6888617387138267
1735693785.0, 3856292.4109722674, 1749133.7745129354, 5215439.045350121, 0.6314332736393098, 0.34774715847376725,-0.0740022844966383,0.6891208867853621
1735693786.0, 3856575.5873206537, 1742487.4887678607, 5218221.0796879, 0.6313467533717153, 0.3473068059764869,-0.07439633558893775,0.6893797536774223
1735693787.0, 3856852.745866882, 1735838.8812163994, 5220996.255537502, 0.631259947042333, 0.3468663274520915,-0.07479031408221173,0.6896383393195984
1735693788.0, 3857123.8872545897, 1729187.96204446, 5223764.571071274, 0.6311728547878519, 0.3464257230105021,-0.07518421992479601,0.6898966436285249
1735693789.0, 3857389.01213284, 1722534.7414338733, 5226526.024466669, 0.6310854767108383, 0.34598499278150346,-0.07557805303812917,0.690154666544828
1735693790.0, 3857648.1211555856, 1715879.2295636046, 5229280.613906226, 0.6309978129588559, 0.34554413686895397,-0.07597181337859767,0.6904124079769989
1735693791.0, 3857901.21498234, 1709221.4366082228, 5232028.3375775665, 0.6309098636409616, 0.34510315539979786,-0.07636550087167368,0.6906698678603728
1735693792.0, 3858148.2942776424, 1702561.3727391202, 5234769.193673382, 0.6308216288874281, 0.34466204848437665,-0.0767591154633416,0.6909270461167738
1735693793.0, 3858389.3597112945, 1695899.0481239671, 5237503.180391429, 0.6307331088189062, 0.3442208162419127,-0.07715265708887131,0.6911839426733786
1735693794.0, 3858624.4119583075, 1689234.4729268327, 5240230.295934516, 0.6306443035595252, 0.3437794587907067,-0.0775461256851237,0.691440557454303
1735693795.0, 3858853.451698845, 1682567.6573082975, 5242950.538510497, 0.6305552132436094, 0.34333797624329754,-0.0779395211966331,0.6916968903761984
1735693796.0, 3859076.479618462, 1675898.6114249162, 5245663.906332258, 0.6304658379738358, 0.34289636872238544,-0.07833284355094751,0.6919529413812573
1735693797.0, 3859293.496407576, 1669227.3454304314, 5248370.397617716, 0.6303761778973961, 0.342454636340211,-0.07872609269564855,0.6922087103738586
1735693798.0, 3859504.5027621216, 1662553.869474242, 5251070.010589802, 0.6302862331233031, 0.34201277921711676,-0.07911926856178786,0.6924641972908553
1735693799.0, 3859709.4993830314, 1655878.1937026216, 5253762.743476453, 0.6301960037796013, 0.3415707974655078,-0.07951237109215084,0.6927194020541809
1735693800.0, 3859908.4869764643, 1649200.328258174, 5256448.594510612, 0.6301054899896661, 0.3411286912075243,-0.07990540021923027,0.6929743245862209
1735693801.0, 3860101.4662537086, 1642520.2832800641, 5259127.561930204, 0.6300146918834414, 0.34068646055222135,-0.080298355889166,0.6932289648080994
1735693802.0, 3860288.4379313565, 1635838.068903582, 5261799.643978143, 0.6299236095737506, 0.3402441056237592,-0.08069123802996057,0.6934833226509903
1735693803.0, 3860469.402730987, 1629153.6952609215, 5264464.838902311, 0.6298322431927714, 0.33980162653716806,-0.08108404658246963,0.6937373980313216
1735693804.0, 3860644.3613795186, 1622467.172480308, 5267123.144955554, 0.6297405928636438, 0.33935902340264473,-0.08147678148991408,0.6939911908756439
1735693805.0, 3860813.3146089376, 1615778.5106866676, 5269774.560395673, 0.629648658700297, 0.3389162963476073,-0.08186944267723742,0.6942447011124078
1735693806.0, 3860976.263156242, 1609087.7200017376, 5272419.083485417, 0.6295564408426095, 0.3384734454785429,-0.08226203009468876,0.6944979286536211
1735693807.0, 3861133.2077638507, 1602394.8105430957, 5275056.712492471, 0.629463939399402, 0.33803047091918326,-0.08265454366933563,0.6947508734336035
1735693808.0, 3861284.1491791424, 1595699.7924252586, 5277687.445689444, 0.6293711544996315, 0.3375873727840036,-0.08304698334131495,0.6950035353712256
1735693809.0, 3861429.088154635, 1589002.6757592484, 5280311.281353876, 0.6292780862751997, 0.33714415118637625,-0.08343934905233234,0.6952559143828718
1735693810.0, 3861568.0254481584, 1582303.4706521723, 5282928.217768208, 0.6291847348324966, 0.336700806246681,-0.0838316407317906,0.6955080104059277
1735693811.0, 3861700.961822354, 1575602.187208421, 5285538.25321979, 0.6290911003099847, 0.3362573380805666,-0.08422385832052441,0.6957598233495151
1735693812.0, 3861827.8980453066, 1568898.8355281537, 5288141.3860008605, 0.6289971828248548, 0.3358137467980507,-0.08461600175980982,0.6960113531444977
1735693813.0, 3861948.8348900345, 1562193.4257085077, 5290737.614408544, 0.628902982497266, 0.33537003252696973,-0.08500807097488826,0.6962625997122287
1735693814.0, 3862063.7731346786, 1555485.9678431642, 5293326.936744849, 0.6288084994614167, 0.33492619537842117,-0.0854000659095814,0.6965135629670512
1735693815.0, 3862172.7135626613, 1548776.4720219225, 5295909.351316647, 0.6287137338251758, 0.3344822354668913,-0.0857919864986836,0.6967642428463783
1735693816.0, 3862275.6569622057, 1542064.9483319104, 5298484.8564356705, 0.628618685728346, 0.3340381529074323,-0.08618383268333919,0.6970146392575755
1735693817.0, 3862372.6041269857, 1535351.4068559469, 5301053.450418499, 0.6285233552778677, 0.33359394782179563,-0.08657560439122428,0.6972647521359548
1735693818.0, 3862463.555855426, 1528635.857674305, 5303615.131586563, 0.6284277426125522, 0.333149620323153,-0.08696730156480414,0.6975145813902153
1735693819.0, 3862548.5129513475, 1521918.3108630765, 5306169.898266124, 0.6283318478448084, 0.33270517052788695,-0.08735892413775372,0.6977641269522475
1735693820.0, 3862627.4762234846, 1515198.776495383, 5308717.74878827, 0.6282356711019095, 0.3322605985531119,-0.08775047204618568,0.6980133887397383
1735693821.0, 3862700.446485704, 1508477.2646408342, 5311258.681488904, 0.6281392125007913, 0.33181590451662113,-0.0881419452232647,0.698262366679575
1735693822.0, 3862767.4245569045, 1501753.7853657575, 5313792.694708746, 0.6280424721769255, 0.33137108853034364,-0.08853334361147737,0.6985110606834246
1735693823.0, 3862828.411261193, 1495028.3487327653, 5316319.786793309, 0.6279454502426155, 0.3309261507120769,-0.08892466714281212,0.6987594706821703
1735693824.0, 3862883.407427578, 1488300.9648015369, 5318839.956092905, 0.6278481468296071, 0.3304810911765906,-0.08931591575611417,0.6990075965896257
1735693825.0, 3862932.4138903012, 1481571.6436279318, 5321353.200962631, 0.6277505620511856, 0.33003591004525,-0.08970708938011333,0.6992554383342131
1735693826.0, 3862975.4314885465, 1474840.395264785, 5323859.519762359, 0.6276526960363654, 0.3295906074292381,-0.09009818795620653,0.6995029958332674
1735693827.0, 3863012.461066596, 1468107.229761463, 5326358.9108567275, 0.6275545489092699, 0.3291451834445101,-0.09048921142023676,0.6997502690068124
1735693828.0, 3863043.5034737876, 1461372.157163986, 5328851.372615139, 0.6274561207857137, 0.3286996382133446,-0.09088015970036464,0.6999972577801977
1735693829.0, 3863068.559564509, 1454635.1875150327, 5331336.90341175, 0.6273574117927335, 0.32825397184692695,-0.09127103273728016,0.700243962072155
1735693830.0, 3863087.6301981565, 1447896.3308540627, 5333815.501625458, 0.627258422060411, 0.32780818445569343,-0.09166183047288366,0.7004903817987123
1735693831.0, 3863100.7162393327, 1441155.5972167698, 5336287.165639899, 0.6271591516976586, 0.3273622761664933,-0.09205255282943159,0.700736516889587
1735693832.0, 3863107.818557393, 1434412.9966362983, 5338751.893843434, 0.6270596008371047, 0.32691624709053413,-0.09244319974844697,0.7009823672579223
1735693833.0, 3863108.938027013, 1427668.539141718, 5341209.684629147, 0.6269597695988872, 0.32647009734366694,-0.09283377116450353,0.7012279328266263
1735693834.0, 3863104.075527735, 1420922.234759231, 5343660.536394837, 0.6268596581005068, 0.3260238270420833,-0.09322426701121064,0.7014732135207815
1735693835.0, 3863093.231944133, 1414174.0935117502, 5346104.447543004, 0.6267592664800421, 0.3255774362976763,-0.0936146872302871,0.7017182092478488
1735693836.0, 3863076.40816596, 1407424.125418463, 5348541.416480847, 0.6266585948373689, 0.3251309252361733,-0.09400503174278045,0.7019629199456073
1735693837.0, 3863053.605087673, 1400672.3404961512, 5350971.44162025, 0.6265576433207288, 0.32468429396081916,-0.09439530050023338,0.7022073455148482
1735693838.0, 3863024.8236091784, 1393918.7487571235, 5353394.521377783, 0.6264564120283342, 0.3242375426010775,-0.09478549341978557,0.7024514858933449
1735693839.0, 3862990.0646349993, 1387163.3602115181, 5355810.6541746855, 0.6263549011014072, 0.32379067125926697,-0.09517561045218524,0.7026953409883786
1735693840.0, 3862949.3290749015, 1380406.1848655615, 5358219.838436866, 0.6262531106469998, 0.3233436800635654,-0.09556565151739436,0.7029389107297754
1735693841.0, 3862902.617843466, 1373647.2327227807, 5360622.072594888, 0.6261510408022561, 0.3228965691199772,-0.09595561656173784,0.7031821950270469
1735693842.0, 3862849.931860497, 1366886.5137828025, 5363017.355083965, 0.6260486916761608, 0.32244933855356095,-0.09634550550829028,0.7034251938090434
1735693843.0, 3862791.2720506107, 1360124.0380425698, 5365405.684343954, 0.6259460634060936, 0.32200198847041644,-0.09673531830313226,0.7036679069847538
1735693844.0, 3862726.639343564, 1353359.815495362, 5367787.058819347, 0.6258431560972532, 0.321554518993504,-0.09712505487034528,0.7039103344869415
1735693845.0, 3862656.034673952, 1346593.856131678, 5370161.476959262, 0.6257399698896456, 0.32110693023469944,-0.09751471515103569,0.7041524762200055
1735693846.0, 3862579.458981508, 1339826.1699383706, 5372528.937217439, 0.6256365048933973, 0.32065922230802196,-0.09790429907830489,0.7043943321148847
1735693847.0, 3862496.9132108297, 1333056.766899415, 5374889.438052226, 0.6255327612327896, 0.3202113953361294,-0.09829380658006825,0.704635902086582
1735693848.0, 3862408.398311536, 1326285.6569954862, 5377242.977926579, 0.6254287390306105, 0.31976344942944124,-0.09868323759506846,0.7048771860553589
1735693849.0, 3862313.9152381765, 1319512.8502041807, 5379589.55530805, 0.6253244384176997, 0.3193153847039524,-0.09907259205842471,0.705118183932155
1735693850.0, 3862213.464950425, 1312738.3564994768, 5381929.168668776, 0.6252198594988946, 0.3188672012795697,-0.09946186989650968,0.7053588956502971
1735693851.0, 3862107.048412662, 1305962.1858529479, 5384261.816485481, 0.6251150024169801, 0.31841889926544553,-0.09985107105284308,0.7055993211117773
1735693852.0, 3861994.666594524, 1299184.3482321275, 5386587.497239467, 0.6250098672712476, 0.3179704787824585,-0.10024019545168075,0.7058394602544125
1735693853.0, 3861876.3204703187, 1292404.8536022687, 5388906.2094165925, 0.6249044542042755, 0.3175219399460471,-0.10062924303056246,0.7060793129781181
1735693854.0, 3861752.011019561, 1285623.7119247087, 5391217.951507285, 0.6247987633289325, 0.3170732828668128,-0.10101821372560478,0.7063188792113565
1735693855.0, 3861621.739226579, 1278840.9331580857, 5393522.72200652, 0.6246927947643406, 0.3166245076647564,-0.10140710746546522,0.7065581588737445
1735693856.0, 3861485.506080643, 1272056.5272579002, 5395820.519413822, 0.6245865486455288, 0.31617561445006614,-0.10179592419072005,0.7067971518733978
1735693857.0, 3861343.31257612, 1265270.5041760881, 5398111.342233246, 0.6244800250769039, 0.315726603345246,-0.10218466382477262,0.7070358581423162
1735693858.0, 3861195.1597120636, 1258482.8738622402, 5400395.188973389, 0.6243732241920362, 0.31527747446484095,-0.10257332630375746,0.7072742775883312
1735693859.0, 3861041.048492724, 1251693.646262065, 5402672.05814736, 0.6242661461123189, 0.3148282279193281,-0.1029619115651206,0.7075124101315148
1735693860.0, 3860880.979927138, 1244902.831318608, 5404941.948272789, 0.6241587909561064, 0.31437886382712016,-0.10335041953840314,0.7077502556920885
1735693861.0, 3860714.955029345, 1238110.4389716033, 5407204.857871817, 0.6240511588431066, 0.31392938230790624,-0.10373885015217914,0.7079878141885323
1735693862.0, 3860542.9748181794, 1231316.4791581333, 5409460.785471088, 0.623943249903774, 0.31347978346806626,-0.10412720334904206,0.7082250855335739
